Case ID,Date,Country Code,New Cases,Cumulative Cases,New Deaths,Cumulative Deaths
BG7636,2021-05-16,BG,4080.0,414041.0,348.0,17250.0
BG7637,2021-05-23,BG,2524.0,416565.0,237.0,17487.0
BG7638,2021-05-30,BG,1656.0,418221.0,170.0,17657.0
BG7639,2021-06-06,BG,1205.0,419426.0,156.0,17813.0
BG7640,2021-06-13,BG,868.0,420294.0,85.0,17898.0
BG7641,2021-06-20,BG,711.0,421005.0,91.0,17989.0
BG7642,2021-06-27,BG,510.0,421515.0,38.0,18027.0
BG7643,2021-07-04,BG,519.0,422034.0,57.0,18084.0
BG7644,2021-07-11,BG,412.0,422446.0,56.0,18140.0
BG7645,2021-07-18,BG,484.0,422930.0,29.0,18169.0
BG7646,2021-07-25,BG,699.0,423629.0,24.0,18193.0
BG7647,2021-08-01,BG,1425.0,425054.0,20.0,18213.0
BG7648,2021-08-08,BG,2819.0,427873.0,39.0,18252.0
BG7649,2021-08-15,BG,5089.0,432962.0,87.0,18339.0
BG7650,2021-08-22,BG,7949.0,440911.0,128.0,18467.0
BG7651,2021-08-29,BG,10237.0,451148.0,238.0,18705.0
BG7652,2021-09-05,BG,10397.0,461545.0,378.0,19083.0
BG7653,2021-09-12,BG,9290.0,470835.0,386.0,19469.0
BG7654,2021-09-19,BG,10893.0,481728.0,516.0,19985.0
BG7655,2021-09-26,BG,10637.0,492365.0,464.0,20449.0
BG7656,2021-10-03,BG,13116.0,505481.0,546.0,20995.0
BG7657,2021-10-10,BG,14760.0,520241.0,621.0,21616.0
BG7658,2021-10-17,BG,19378.0,539619.0,615.0,22231.0
BG7659,2021-10-24,BG,28454.0,568073.0,802.0,23033.0
BG7660,2021-10-31,BG,32962.0,601035.0,885.0,23918.0
BG7661,2021-11-07,BG,30471.0,631506.0,1087.0,25005.0
BG7662,2021-11-14,BG,23313.0,654819.0,1186.0,26191.0
BG7663,2021-11-21,BG,17736.0,672555.0,989.0,27180.0
BG7664,2021-11-28,BG,16073.0,688628.0,863.0,28043.0
BG7665,2021-12-05,BG,13826.0,702454.0,762.0,28805.0
BG7666,2021-12-12,BG,11702.0,714156.0,681.0,29486.0
BG7667,2021-12-19,BG,10181.0,724337.0,561.0,30047.0
BG7668,2021-12-26,BG,9545.0,733882.0,481.0,30528.0
BG7669,2022-01-02,BG,14302.0,748184.0,455.0,30983.0
BG7670,2022-01-09,BG,30517.0,778701.0,533.0,31516.0
BG7671,2022-01-16,BG,39528.0,818229.0,526.0,32042.0
BG7672,2022-01-23,BG,59152.0,877381.0,594.0,32636.0
BG7673,2022-01-30,BG,61831.0,939212.0,485.0,33121.0
BG7674,2022-02-06,BG,54043.0,993255.0,607.0,33728.0
BG7675,2022-02-13,BG,42030.0,1035285.0,631.0,34359.0
BG7676,2022-02-20,BG,31128.0,1066413.0,639.0,34998.0
BG7677,2022-02-27,BG,21383.0,1087796.0,460.0,35458.0
BG7678,2022-03-06,BG,13015.0,1100811.0,353.0,35811.0
BG7679,2022-03-13,BG,11365.0,1112176.0,273.0,36084.0
BG7680,2022-03-20,BG,11538.0,1123714.0,188.0,36272.0
BG7681,2022-03-27,BG,9388.0,1133102.0,157.0,36429.0
BG7682,2022-04-03,BG,7351.0,1140453.0,136.0,36565.0
BG7683,2022-04-10,BG,4690.0,1145143.0,127.0,36692.0
BG7684,2022-04-17,BG,4082.0,1149225.0,90.0,36782.0
BG7685,2022-04-24,BG,3667.0,1152892.0,67.0,36849.0
BG7686,2022-05-01,BG,3837.0,1156729.0,64.0,36913.0
BG7687,2022-05-08,BG,2421.0,1159150.0,53.0,36966.0
BG7688,2022-05-15,BG,2354.0,1161504.0,79.0,37045.0
BG7689,2022-05-22,BG,1813.0,1163317.0,45.0,37090.0
BG7690,2022-05-29,BG,1342.0,1164659.0,43.0,37133.0
BG7691,2022-06-05,BG,1148.0,1165807.0,30.0,37163.0
BG7692,2022-06-12,BG,1052.0,1166859.0,33.0,37196.0
BG7693,2022-06-19,BG,1179.0,1168038.0,28.0,37224.0
BG7694,2022-06-26,BG,1933.0,1169971.0,22.0,37246.0
BG7695,2022-07-03,BG,3123.0,1173094.0,11.0,37257.0
BG7696,2022-07-10,BG,4842.0,1177936.0,9.0,37266.0
BG7697,2022-07-17,BG,6496.0,1184432.0,25.0,37291.0
BG7698,2022-07-24,BG,10454.0,1194886.0,38.0,37329.0
BG7699,2022-07-31,BG,11805.0,1206691.0,48.0,37377.0
BG7700,2022-08-07,BG,6211.0,1212902.0,44.0,37421.0
BG7701,2022-08-14,BG,8910.0,1221812.0,55.0,37476.0
BG7702,2022-08-21,BG,7406.0,1229218.0,55.0,37531.0
BG7704,2022-09-04,BG,4874.0,1234092.0,26.0,37557.0
BG7705,2022-09-11,BG,3480.0,1237572.0,35.0,37592.0
BG7706,2022-09-18,BG,3494.0,1241066.0,30.0,37622.0
BG7707,2022-09-25,BG,3422.0,1244488.0,21.0,37643.0
BG7708,2022-10-02,BG,4818.0,1249306.0,21.0,37664.0
BG7709,2022-10-09,BG,4846.0,1254152.0,28.0,37692.0
BG7710,2022-10-16,BG,5177.0,1259329.0,38.0,37730.0
BG7711,2022-10-23,BG,4377.0,1263706.0,37.0,37767.0
BG7712,2022-10-30,BG,3946.0,1267652.0,39.0,37806.0
BG7713,2022-11-06,BG,2893.0,1270545.0,56.0,37862.0
BG7714,2022-11-13,BG,2340.0,1272885.0,37.0,37899.0
BG7715,2022-11-20,BG,1702.0,1274587.0,44.0,37943.0
BG7716,2022-11-27,BG,1341.0,1275928.0,30.0,37973.0
BG7717,2022-12-04,BG,1114.0,1277042.0,22.0,37995.0
BG7718,2022-12-11,BG,1201.0,1278243.0,12.0,38007.0
BG7719,2022-12-18,BG,1287.0,1279530.0,20.0,38027.0
BG7720,2022-12-25,BG,1087.0,1280617.0,9.0,38036.0
BG7721,2023-01-01,BG,877.0,1281494.0,18.0,38054.0
BG7722,2023-01-08,BG,1112.0,1282606.0,14.0,38068.0
BG7723,2023-01-15,BG,900.0,1283506.0,16.0,38084.0
BG7724,2023-01-22,BG,732.0,1284238.0,22.0,38106.0
BG7725,2023-01-29,BG,407.0,1284645.0,14.0,38120.0
BG7726,2023-02-05,BG,330.0,1284975.0,10.0,38130.0
BG7727,2023-02-12,BG,269.0,1285244.0,10.0,38140.0
BG7728,2023-02-19,BG,335.0,1285579.0,10.0,38150.0
BG7729,2023-02-26,BG,453.0,1286032.0,7.0,38157.0
BG7730,2023-03-05,BG,395.0,1286427.0,8.0,38165.0
BG7731,2023-03-12,BG,627.0,1287054.0,12.0,38177.0
BG7732,2023-03-19,BG,713.0,1287767.0,5.0,38182.0
BG7733,2023-03-26,BG,885.0,1288652.0,12.0,38194.0
BG7734,2023-04-02,BG,906.0,1289558.0,12.0,38206.0
BG7735,2023-04-09,BG,1015.0,1290573.0,16.0,38222.0
BG7736,2023-04-16,BG,963.0,1291536.0,12.0,38234.0
BG7737,2023-04-23,BG,1150.0,1292686.0,18.0,38252.0
BG7738,2023-04-30,BG,1024.0,1293710.0,21.0,38273.0
BG7739,2023-05-07,BG,884.0,1294594.0,14.0,38287.0
BG7740,2023-05-14,BG,718.0,1295312.0,12.0,38299.0
BG7741,2023-05-21,BG,740.0,1296052.0,15.0,38314.0
BG7742,2023-05-28,BG,589.0,1296641.0,10.0,38324.0
BG7743,2023-06-04,BG,542.0,1297183.0,13.0,38337.0
BG7744,2023-06-11,BG,422.0,1297605.0,12.0,38349.0
BG7745,2023-06-18,BG,389.0,1297994.0,5.0,38354.0
BG7746,2023-06-25,BG,276.0,1298270.0,12.0,38366.0
BG7747,2023-07-02,BG,205.0,1298475.0,5.0,38371.0
BG7748,2023-07-09,BG,172.0,1298647.0,17.0,38388.0
BG7749,2023-07-16,BG,139.0,1298786.0,5.0,38393.0
BG7750,2023-07-23,BG,123.0,1298909.0,3.0,38396.0
BG7751,2023-07-30,BG,115.0,1299024.0,1.0,38397.0
BG7753,2023-08-13,BG,203.0,1299404.0,1.0,38398.0
BG7754,2023-08-20,BG,221.0,1299625.0,2.0,38400.0
BG7755,2023-08-27,BG,305.0,1299930.0,3.0,38403.0
BG7756,2023-09-03,BG,356.0,1300286.0,3.0,38406.0
BG7757,2023-09-10,BG,434.0,1300720.0,4.0,38410.0
BG7758,2023-09-17,BG,620.0,1301340.0,3.0,38413.0
BG7759,2023-09-24,BG,848.0,1302188.0,1.0,38414.0
BG7760,2023-10-01,BG,1593.0,1303781.0,6.0,38420.0
BG7761,2023-10-08,BG,1698.0,1305479.0,12.0,38432.0
BG7762,2023-10-15,BG,2209.0,1307688.0,24.0,38456.0
BG7763,2023-10-22,BG,2137.0,1309825.0,16.0,38472.0
BG7764,2023-10-29,BG,2277.0,1312102.0,22.0,38494.0
BG7765,2023-11-05,BG,1864.0,1313966.0,22.0,38516.0
BG7766,2023-11-12,BG,1357.0,1315323.0,24.0,38540.0
BG7767,2023-11-19,BG,1148.0,1316471.0,19.0,38559.0
BG7768,2023-11-26,BG,1102.0,1317573.0,12.0,38571.0
BG7769,2023-12-03,BG,1089.0,1318662.0,17.0,38588.0
BG7770,2023-12-10,BG,1128.0,1319790.0,16.0,38604.0
BG7771,2023-12-17,BG,1330.0,1321120.0,9.0,38613.0
BG7772,2023-12-24,BG,1334.0,1322454.0,6.0,38619.0
BG7773,2023-12-31,BG,1124.0,1323578.0,11.0,38630.0
BG7774,2024-01-07,BG,1489.0,1325067.0,20.0,38650.0
BG7775,2024-01-14,BG,1077.0,1326144.0,10.0,38660.0
BG7776,2024-01-21,BG,856.0,1327000.0,11.0,38671.0
BG7777,2024-01-28,BG,689.0,1327689.0,10.0,38681.0
BG7778,2024-02-04,BG,447.0,1328136.0,5.0,38686.0
BG7779,2024-02-11,BG,325.0,1328461.0,2.0,38688.0
BG7780,2024-02-18,BG,199.0,1328660.0,2.0,38690.0
BG7781,2024-02-25,BG,104.0,1328764.0,1.0,38691.0
BG7783,2024-03-10,BG,81.0,1328966.0,1.0,38692.0
BG7784,2024-03-17,BG,75.0,1329041.0,4.0,38696.0
BG7785,2024-03-24,BG,63.0,1329104.0,4.0,38700.0
BG7805,2024-08-11,BG,412.0,1330400.0,1.0,38701.0
BG7806,2024-08-18,BG,521.0,1330921.0,1.0,38702.0
BG7807,2024-08-25,BG,691.0,1331612.0,2.0,38704.0
BG7808,2024-09-01,BG,761.0,1332373.0,3.0,38707.0
BF7820,2020-03-22,BF,68.0,75.0,6.0,6.0
BF7821,2020-03-29,BF,147.0,222.0,9.0,15.0
BF7822,2020-04-05,BF,142.0,364.0,2.0,17.0
BF7823,2020-04-12,BF,120.0,484.0,1.0,18.0
BF7824,2020-04-19,BF,92.0,576.0,18.0,36.0
BF7825,2020-04-26,BF,56.0,632.0,6.0,42.0
BF7826,2020-05-03,BF,20.0,652.0,3.0,45.0
BF7827,2020-05-10,BF,96.0,748.0,3.0,48.0
BF7828,2020-05-17,BF,34.0,782.0,3.0,51.0
BF7829,2020-05-24,BF,59.0,841.0,1.0,52.0
BF7830,2020-05-31,BF,14.0,855.0,1.0,53.0
BF7840,2020-08-09,BF,54.0,1204.0,1.0,54.0
BF7841,2020-08-16,BF,63.0,1267.0,1.0,55.0
BF7845,2020-09-13,BF,255.0,1707.0,1.0,56.0
BF7848,2020-10-04,BF,159.0,2167.0,3.0,59.0
BF7849,2020-10-11,BF,113.0,2280.0,4.0,63.0
BF7850,2020-10-18,BF,101.0,2381.0,2.0,65.0
BF7852,2020-11-01,BF,57.0,2508.0,2.0,67.0
BF7854,2020-11-15,BF,72.0,2641.0,1.0,68.0
BF7858,2020-12-13,BF,818.0,4030.0,3.0,71.0
BF7859,2020-12-20,BF,1130.0,5160.0,5.0,76.0
BF7860,2020-12-27,BF,1184.0,6344.0,2.0,78.0
BF7861,2021-01-03,BF,707.0,7051.0,8.0,86.0
BF7862,2021-01-10,BF,1031.0,8082.0,3.0,89.0
BF7863,2021-01-17,BF,1106.0,9188.0,13.0,102.0
BF7864,2021-01-24,BF,850.0,10038.0,10.0,112.0
BF7865,2021-01-31,BF,644.0,10682.0,8.0,120.0
BF7866,2021-02-07,BF,603.0,11285.0,14.0,134.0
BF7867,2021-02-14,BF,329.0,11614.0,4.0,138.0
BF7868,2021-02-21,BF,183.0,11797.0,1.0,139.0
BF7869,2021-02-28,BF,227.0,12024.0,3.0,142.0
BF7870,2021-03-07,BF,157.0,12181.0,1.0,143.0
BF7871,2021-03-14,BF,191.0,12372.0,1.0,144.0
BF7872,2021-03-21,BF,163.0,12535.0,1.0,145.0
BF7874,2021-04-04,BF,125.0,12817.0,5.0,150.0
BF7875,2021-04-11,BF,162.0,12979.0,2.0,152.0
BF7876,2021-04-18,BF,150.0,13129.0,2.0,154.0
BF7877,2021-04-25,BF,134.0,13263.0,2.0,156.0
BF7878,2021-05-02,BF,61.0,13324.0,1.0,157.0
BF7879,2021-05-09,BF,55.0,13379.0,5.0,162.0
BF7880,2021-05-16,BF,18.0,13397.0,2.0,164.0
BF7881,2021-05-23,BF,18.0,13415.0,1.0,165.0
BF7882,2021-05-30,BF,16.0,13431.0,1.0,166.0
BF7883,2021-06-06,BF,22.0,13453.0,1.0,167.0
BF7886,2021-06-27,BF,9.0,13478.0,1.0,168.0
BF7889,2021-07-18,BF,19.0,13536.0,1.0,169.0
BF7893,2021-08-15,BF,52.0,13677.0,1.0,170.0
BF7894,2021-08-22,BF,38.0,13715.0,1.0,171.0
BF7898,2021-09-19,BF,102.0,14052.0,1.0,172.0
BF7899,2021-09-26,BF,131.0,14183.0,9.0,181.0
BF7900,2021-10-03,BF,158.0,14341.0,6.0,187.0
BF7901,2021-10-10,BF,175.0,14516.0,8.0,195.0
BF7902,2021-10-17,BF,236.0,14752.0,8.0,203.0
BF7903,2021-10-24,BF,41.0,14793.0,11.0,214.0
BF7904,2021-10-31,BF,108.0,14901.0,2.0,216.0
